Name	foldEnrichment
chr2:24246813-24247611	34.76
chr2:28112586-28113965	9.61
chr2:42612139-42612809	30.42
chr2:85787630-85789094	8.34
chr2:88486448-88487031	32.97
chr2:90524371-90525807	13.04
chr2:90534760-90535310	33.89
chr2:97173577-97174375	28.47
chr2:100175340-100175959	35.85
chr2:102857045-102857909	29.5
chr2:107203660-107204410	38.18
chr2:110370968-110372542	13.72
chr2:121828401-121829120	16.32
chr2:131133991-131134666	42.83
chr2:133106433-133107087	29.1
chr2:170219996-170221153	8.5
chr2:177133944-177134780	16.65
chr2:178416901-178418215	8.83
chr2:179344606-179345965	10.93
chr2:192623463-192624149	44.69
chr2:198569763-198570790	17.38
chr2:206812706-206813368	29.18
chr2:208556889-208557477	55.1
chr2:218515402-218516147	44.08
chr2:220322375-220323400	26.82
chr2:223289477-223290705	14.17
chr2:231729075-231730077	18.9
chr2:239279008-239279904	30.15
chr2:241638329-241639023	23.22
chr20:2367380-2368295	24.77
chr20:4980983-4982722	5.79
chr20:17976490-17977285	41.9
chr20:25841947-25842796	18.97
chr20:29831960-29833262	8.43
chr20:32778196-32778954	30.87
chr20:35382706-35383613	30.81
chr20:36037364-36038242	26.59
chr20:36386650-36387441	35.63
chr20:36933116-36933841	26.07
chr20:42719331-42720194	20.48
chr20:49597565-49598506	18.43
chr20:62406344-62407052	17.38
chr21:10850718-10851947	8.69
chr21:18826653-18827914	12.38
chr21:29073347-29073939	23.19
chr21:33948168-33948770	24.77
chr21:35193678-35194792	7.24
chr21:37617502-37619073	8.78
chr21:40032144-40033188	11.46
chr21:43715235-43716014	23.65
chr21:44762471-44764325	8.18
chr21:44936095-44937289	5.26
chr21:45350132-45351033	16.76
chr21:46366923-46368370	11.54
chr21:47160427-47161175	12.25
chr22:18745390-18746105	15.93
chr22:19840236-19841383	13.31
chr22:20350394-20351164	14.54
chr22:20747825-20749386	7.05
chr22:21342511-21343512	19.71
chr22:21457717-21459434	12.24
chr22:21567548-21568609	18.96
chr22:21609193-21610068	11.48
chr22:21827110-21828551	17.08
chr22:29599821-29600861	12.59
chr22:31342991-31344241	19.17
chr22:37382090-37382655	36.5
chr22:37662861-37663647	19.31
chr22:38202377-38203323	12.95
chr22:38283608-38284470	20.1
chr22:38667544-38669156	5.64
chr22:39882624-39883445	12.34
chr22:39926514-39927872	9.59
chr22:42980288-42981063	22.83
chr22:43877356-43878076	35.78
chr22:48972116-48973119	35.85
chr22:49363965-49364669	29.33
chr3:1123508-1124253	44.08
chr3:5178106-5178957	31.29
chr3:9745154-9746808	6.05
chr3:11845308-11846001	38.29
chr3:12036043-12036931	24.7
chr3:13301463-13302585	12.55
chr3:13457697-13458400	16.06
chr3:13817599-13818427	19.27
chr3:38016039-38016706	33.4
chr3:49906174-49907603	11.34
chr3:50259010-50259832	26.07
chr3:50294162-50294968	27.25
chr3:50329055-50330494	10.87
chr3:52178063-52178864	26.69
chr3:53743932-53744626	44.08
chr3:58292422-58293389	22.81
chr3:58571019-58571467	29.8
chr3:69590778-69592258	9.23
chr3:97758087-97758795	16.5
chr3:113871309-113871980	22.19
chr3:118960203-118960744	39.11
chr3:123303027-123304189	13.49
chr3:142719767-142721294	6.78
chr3:156799370-156799911	23.46
chr3:179168572-179169815	14.9
chr3:185655493-185656190	20.1
chr3:194070798-194071558	9.44
chr3:194406425-194407169	19.33
chr4:6111901-6112673	28.37
chr4:6721904-6722550	28.55
chr4:8017010-8017619	39.11
chr4:76555188-76556459	8.55
chr4:78287940-78288601	26.07
chr4:83189499-83190082	37.48
chr4:115580549-115581054	57.31
chr4:120220984-120222521	7.13
chr4:147575865-147576727	33.06
chr4:153456738-153458304	6.04
chr4:154077393-154078086	24.29
chr4:154128650-154129358	33.61
chr4:185395486-185396642	15.09
chr4:190900515-190901934	24.44
chr5:1007105-1008097	16.69
chr5:1468850-1470207	12.64
chr5:6576832-6577610	21.42
chr5:7805259-7806037	31.55
chr5:9361645-9362479	17.38
chr5:15598325-15598997	53.23
chr5:16666702-16667507	27.58
chr5:17305854-17307139	6.68
chr5:33969704-33970729	15.04
chr5:63443463-63444163	29.85
chr5:73632060-73632647	32.59
chr5:75633461-75634339	15.36
chr5:89853988-89855271	4.88
chr5:101014128-101014866	21.56
chr5:124083739-124085374	4.03
chr5:131892024-131893478	4.68
chr5:139936575-139937562	14.12
chr5:140777025-140777794	36.66
chr5:140943517-140944417	23.49
chr5:141224812-141225497	26.3
chr5:148414837-148415390	18.62
chr5:156739398-156739845	40.24
chr5:157375597-157376340	31.14
chr5:175274215-175275405	13.6
chr5:176005212-176005790	26.13
chr5:176789751-176790631	10.75
chr5:176951971-176952869	10.67
chr5:180227065-180228170	13.63
chr5:180709950-180710912	21.52
chr6:815173-815842	33.31
chr6:3885617-3886423	22.81
chr6:3911652-3912767	8.46
chr6:27114117-27115544	4.9
chr6:28047660-28049353	9.23
chr6:30845414-30846045	18.33
chr6:32055378-32055911	38.38
chr6:34427489-34428284	23.56
chr6:37282438-37283022	27.57
chr6:38940721-38941643	27.65
chr6:39031632-39032292	26.66
chr6:43254675-43255391	37.48
chr6:45468375-45469172	33.05
chr6:46620216-46621704	7.11
chr6:53158852-53159826	19.05
chr6:57324405-57325260	27.31
chr6:70545407-70546202	46.29
chr6:73972463-73973715	9.44
chr6:80655718-80656396	33.8
chr6:107318526-107319510	20.66
chr6:130257653-130258026	52.65
chr6:132833470-132834587	10.43
chr6:135483668-135484308	27.21
chr6:150282732-150283406	13.67
chr6:153633642-153634135	52.9
chr6:157073251-157074159	19.29
chr6:157460307-157461023	24.53
chr6:158088143-158089337	22.07
chr6:158588708-158589770	7.08
chr6:165462855-165463451	32.54
chr7:27175243-27176410	14.9
chr7:38409471-38410061	36.21
chr7:75676866-75678269	9.59
chr7:76090779-76091574	28.52
chr7:97921077-97921628	31.96
chr7:98875773-98876412	23.99
chr7:99591238-99592396	9.36
chr7:99863939-99864848	12.57
chr7:99998181-99999009	14.54
chr7:104503058-104503769	35.27
chr7:115347183-115348380	27
chr7:116570237-116571019	22.21
chr7:119912204-119912828	41.64
chr7:121078210-121078888	29.72
chr7:134409188-134409994	29.18
chr7:134853736-134854262	25.5
chr7:141931247-141932050	26.07
chr7:142984950-142985654	12.13
chr7:150624546-150625562	16.87
chr7:151681333-151682298	24.25
chr7:152520370-152521061	27.93
chr8:26640-27375	32.21
chr8:1771308-1772736	12.35
chr8:3142042-3142604	34.76
chr8:26435820-26436933	11.04
chr8:27930061-27931527	14.09
chr8:28451326-28452064	28.33
chr8:30012883-30014948	3.78
chr8:48105407-48106035	28.24
chr8:49231050-49231984	17.21
chr8:67351169-67351714	34.99
chr8:74086347-74087046	22.56
chr8:74789870-74791589	19.94
chr8:102149183-102149918	37.58
chr8:119122997-119124677	14.9
chr8:141521421-141522715	13.87
chr8:146023865-146024796	12
chr9:33452486-33453176	18.62
chr9:33623860-33624578	17.09
chr9:34612668-34613196	21.61
chr9:35553738-35554420	32.25
chr9:35790272-35790834	24.99
chr9:36023174-36023990	21.9
chr9:74653731-74654341	45.63
chr9:80850436-80851741	20.03
chr9:100967789-100968653	27.86
chr9:124887189-124888053	20.95
chr9:131643970-131645409	8.85
chr9:132329854-132330892	15.21
chr9:136374005-136375380	8.69
chr9:139898739-139899325	24.49
chrUn_gl000235:6-1029	5.24
chrX:16713013-16713610	40.92
chrX:19400635-19401257	25.99
chrX:38993120-38994072	37.27
chrX:40014209-40015540	15.34
chrX:40331295-40332108	21.39
chrX:53508853-53509607	13.38
chrX:67710180-67711010	23.37
chrX:70774740-70775586	25.57
chrX:71526705-71527896	10.08
chrX:82913708-82914318	27.38
chrX:96940461-96941311	34.07
chrX:102189351-102189962	32.58
chrX:104436446-104437141	33.82
chrX:106780859-106781634	34.24
chrX:122648040-122648748	18.55
chrX:129673695-129674336	39.06
chrX:135066949-135068273	7.05
chrX:136514760-136515384	38.19
chrX:153227544-153228784	6.52
chrX:154209053-154209721	20.95
chrX:155246025-155246899	28.97
chr1:845910-847251	5.6
chr1:1219724-1220775	10.52
chr1:1706989-1707932	14.53
chr1:2022793-2023643	19.8
chr1:3531478-3532274	20.95
chr1:10574305-10574929	15.64
chr1:17286037-17286760	15.34
chr1:19908620-19909148	19.39
chr1:19967037-19967835	15.73
chr1:22691226-22692751	10.62
chr1:24285276-24286168	21
chr1:24483875-24485109	11.59
chr1:25757343-25758338	21.05
chr1:27155318-27156336	15.21
chr1:37807694-37808953	16.43
chr1:39724148-39724832	16.51
chr1:40497836-40498561	39.98
chr1:46996022-46997007	15.12
chr1:49162485-49163302	21.73
chr1:55233567-55234397	25.42
chr1:60368753-60369440	45.12
chr1:87800825-87801548	17.38
chr1:89948654-89949369	48.49
chr1:93214351-93215164	34.76
chr1:94309335-94310223	23.46
chr1:100150968-100151756	31.29
chr1:108508111-108508844	12.61
chr1:110502739-110503559	24.26
chr1:115655306-115656056	14.87
chr1:116249266-116250033	25.42
chr1:116960597-116961752	6.35
chr1:120386678-120387764	14.54
chr1:143985965-143987252	10.86
chr1:144865049-144865432	24.9
chr1:145262807-145263989	6.12
chr1:150510022-150510763	16.42
chr1:152161874-152162967	30.9
chr1:153325761-153326690	20.1
chr1:154317442-154318301	16.95
chr1:156051889-156053269	4.66
chr1:156115657-156116864	18.56
chr1:156355103-156356047	10.24
chr1:156597063-156597770	24.29
chr1:160966947-160967684	19.8
chr1:165204211-165205629	4.98
chr1:174083843-174084609	18.57
chr1:201845147-201845950	24.21
chr1:205482532-205483654	10.64
chr1:207596887-207597857	15.3
chr1:211816346-211817878	4.24
chr1:221651373-221651720	34.54
chr1:224008040-224009286	9.45
chr1:224685685-224686216	18.57
chr1:229295183-229296689	4.91
chr1:229556301-229556903	22.81
chr1:232125364-232126387	20.29
chr1:235761168-235761942	15.97
chr1:235764174-235764980	16.84
chr1:236288035-236289085	11.13
chr1:240114869-240115406	26.84
chr1:240139519-240140220	32.07
chr1:243174089-243174511	34.99
chr10:5325417-5326211	33.89
chr10:22278383-22279058	16.29
chr10:24649377-24649781	16.89
chr10:25515812-25516520	52.14
chr10:26046668-26047509	48.49
chr10:26504863-26505962	10.95
chr10:46913693-46914502	19.81
chr10:48827370-48828252	28.65
chr10:50818282-50819295	11.85
chr10:54500542-54501263	25.45
chr10:69615118-69615955	28.97
chr10:70981697-70982679	7.7
chr10:73027962-73028868	8.85
chr10:74052883-74053600	16.5
chr10:76781965-76782712	20.97
chr10:76947518-76948167	33.3
chr10:79403434-79404398	19.24
chr10:80270156-80271204	18.62
chr10:81469658-81470449	23.34
chr10:81903322-81904592	10.18
chr10:86027216-86027808	37.48
chr10:91010733-91011998	9.73
chr10:94351081-94351988	11.59
chr10:96079840-96080525	45.12
chr10:99548431-99549260	13.49
chr10:99800936-99801661	15.32
chr10:102519032-102520018	15.73
chr10:102576987-102577629	34.48
chr10:108465130-108465799	32.97
chr10:115846778-115847860	16.35
chr10:122182630-122183221	23.7
chr10:124220543-124221899	8.65
chr10:129717319-129718161	34.82
chr10:134606241-134607391	11.26
chr11:370288-371951	12.42
chr11:396340-396977	47.82
chr11:1587381-1588639	22.19
chr11:1903529-1904181	40.97
chr11:17994380-17994986	25.39
chr11:19733550-19735007	6.98
chr11:27527722-27528765	12.07
chr11:32395720-32396453	21.92
chr11:33794769-33796479	17.66
chr11:45920925-45922309	18.31
chr11:46866999-46868298	6.95
chr11:61299496-61300197	26.07
chr11:64038714-64039441	10.29
chr11:66156225-66157087	34.62
chr11:67020034-67020653	34.51
chr11:69488976-69490443	7.39
chr11:69616101-69616945	34.76
chr11:71054460-71055178	26.66
chr11:78357546-78358241	20.34
chr11:119193870-119194845	21.73
chr11:119454106-119455611	9.17
chr11:120804581-120805744	27.67
chr11:123036490-123037316	46.71
chr11:133004301-133005045	39.73
chr12:2504277-2505149	23.7
chr12:22596143-22596722	18.7
chr12:26844166-26845360	11.99
chr12:27006442-27007233	21.06
chr12:31555908-31556423	24.98
chr12:31835101-31835668	30.96
chr12:48836022-48836591	42.58
chr12:49075265-49076587	4.74
chr12:54406605-54407468	16.08
chr12:54417825-54418967	7.65
chr12:56389863-56391103	11.86
chr12:57701367-57702026	23.9
chr12:58934118-58934693	33.45
chr12:96455380-96456267	29.14
chr12:98986862-98988355	6.69
chr12:99092419-99093006	36.04
chr12:106099247-106100412	15.12
chr12:107313201-107314305	35.73
chr12:107958545-107959403	39.01
chr12:108905477-108906295	12.66
chr12:110235526-110236273	25.48
chr12:112124942-112125481	26.19
chr12:115062942-115063470	38.29
chr12:115889264-115891074	8.64
chr12:116336255-116337226	20.58
chr12:116504278-116504925	40.55
chr12:118109261-118110113	19.01
chr12:118312502-118313114	24.47
chr12:120096914-120097453	52.56
chr12:124993120-124993848	23.07
chr12:125577400-125578591	17.73
chr12:133036726-133037744	25.39
chr13:30687104-30687430	30.45
chr13:44765587-44766226	22.42
chr13:49306113-49306775	20.65
chr13:49343069-49343684	26.1
chr13:49794066-49794941	34.16
chr13:97670102-97670964	42.37
chr13:100262835-100263676	28.81
chr13:102105834-102106622	21.94
chr13:107863345-107863912	30.87
chr13:114107322-114108499	6.95
chr14:21701459-21702010	33.57
chr14:22236234-22237045	28.24
chr14:23442412-23443413	10.43
chr14:24768032-24769260	8.41
chr14:34419401-34420637	4.89
chr14:36413982-36414433	27.5
chr14:37666630-37667679	5.97
chr14:52510256-52510888	52.9
chr14:53257605-53258745	21.27
chr14:60981003-60982244	20.64
chr14:62361035-62361893	34.76
chr14:64896546-64897243	48.48
chr14:75029129-75030359	17.64
chr14:78445804-78446358	31.87
chr14:89493118-89494043	25.2
chr14:90835136-90836388	15.64
chr14:93545563-93546335	23.8
chr14:94369602-94370500	20.86
chr14:96670752-96672501	6.28
chr14:100606780-100607452	24.27
chr14:104312986-104314539	8.69
chr14:106915677-106916539	16.51
chr15:28908804-28909527	23.9
chr15:32160062-32160415	45.19
chr15:40344626-40345830	13.46
chr15:41206495-41207187	29.91
chr15:41850425-41851583	12.38
chr15:41952508-41953785	16
chr15:48623049-48623975	10.62
chr15:59663655-59665320	7.04
chr15:60812735-60813562	33.31
chr15:68133332-68133912	7.8
chr15:68922370-68923668	12.17
chr15:70488543-70489595	7.04
chr15:70858286-70859141	13.49
chr15:74934839-74936180	10.03
chr15:75801067-75802240	16.48
chr15:81616053-81617224	11.17
chr15:86408130-86408866	22.52
chr15:90043757-90044431	26.36
chr15:90287975-90288750	28.56
chr15:90883586-90884084	29.5
chr15:91564992-91566329	7.55
chr15:93064614-93065234	52.14
chr15:98452506-98453071	45.19
chr15:100346419-100347575	11.52
chr15:102234314-102235103	25.17
chr15:102270501-102271771	20.25
chr16:62898-64574	5.07
chr16:127194-128538	5.79
chr16:423980-425182	18.2
chr16:1384376-1385743	7.6
chr16:1524190-1525733	4.98
chr16:2835419-2836134	18.03
chr16:3083514-3084391	16.82
chr16:4668128-4669657	7.72
chr16:4732657-4733474	21.73
chr16:9057613-9058794	10.92
chr16:14583035-14583926	21.38
chr16:15798346-15798966	23.06
chr16:20751370-20752124	33.76
chr16:22200791-22202146	9.31
chr16:28813603-28814417	18.55
chr16:53737359-53738490	7.51
chr16:66967754-66968989	5.93
chr16:68056374-68057571	5.83
chr16:72158598-72159340	22.27
chr16:75232818-75233684	22.67
chr16:81919381-81920123	48.88
chr16:82673117-82673904	51.8
chr16:85478423-85479329	23.46
chr16:87884811-87885914	14.9
chr16:89400783-89402256	14.09
chr17:867866-869195	9.78
chr17:1365854-1367326	5.64
chr17:1672863-1673987	4.92
chr17:1961107-1962251	18.8
chr17:2756372-2757949	8.79
chr17:6459097-6460824	6.26
chr17:17183698-17185223	5.89
chr17:17203795-17204891	8.1
chr17:22012184-22013002	40.78
chr17:26684080-26685009	7.49
chr17:27032640-27033926	15.24
chr17:27090403-27091305	25.44
chr17:29395226-29395785	27.52
chr17:29764086-29764899	14.67
chr17:30668602-30669477	10.34
chr17:32747326-32747853	23.6
chr17:37775120-37776443	6.17
chr17:40832994-40833856	18.35
chr17:42175111-42176077	11.13
chr17:42453058-42454068	12.66
chr17:42978211-42979374	5.47
chr17:43697357-43698560	8.96
chr17:45177203-45178059	18.35
chr17:45577961-45578403	21.03
chr17:46157309-46158287	11.17
chr17:47091523-47092484	17.21
chr17:47331132-47331928	24.21
chr17:49399595-49400425	24.21
chr17:56025486-56026609	12.22
chr17:56608981-56610241	10.03
chr17:58678466-58679137	12.73
chr17:58715857-58716718	22.52
chr17:60498383-60499134	27.3
chr17:66259162-66260091	24.7
chr17:66736723-66737538	25.53
chr17:74068020-74069286	5.09
chr17:74405605-74406471	13.8
chr17:74428607-74429165	18.46
chr17:76340579-76341911	14.55
chr17:76765037-76765842	21.73
chr17:77654573-77655578	13.56
chr17:80008650-80010449	4.96
chr17_gl000205_random:24612-25710	19.86
chr18:12085116-12086572	15.48
chr18:21593851-21595366	13.17
chr18:44777628-44778270	22.42
chr18:46516710-46517578	9.97
chr18:47090399-47091236	19.55
chr18:47254676-47255368	14.45
chr18:48404838-48406392	5.07
chr18:48661917-48662830	21.27
chr18:68100951-68101564	31.94
chr18:77288746-77289161	26.66
chr19:479877-480727	22.19
chr19:2961609-2962659	14.08
chr19:7526734-7527454	27.41
chr19:8674323-8675894	5.01
chr19:10339000-10340087	16.42
chr19:13539079-13539707	31.37
chr19:16606671-16607727	6.06
chr19:16638692-16639586	17.82
chr19:16770641-16771523	13.04
chr19:17000218-17001422	17.93
chr19:18587427-18588710	12.22
chr19:19886803-19887845	11.1
chr19:34760514-34761639	6.41
chr19:36083038-36083788	16.49
chr19:36182470-36183496	14.53
chr19:38535020-38536069	9.37
chr19:41044878-41045587	18.17
chr19:41065878-41066726	13.42
chr19:41710227-41710758	19.26
chr19:43628460-43629063	18.68
chr19:44074329-44075543	6.02
chr19:50359553-50361081	8.15
chr19:50550127-50550730	28.83
chr19:50598977-50600154	5.93
chr19:50815356-50816241	22.74
chr19:54249171-54250109	37.66
chr19:57917838-57918506	39.47
chr2:9953800-9954396	24.94
chr2:10090953-10091786	23
chr2:15731673-15732816	8.69
chr2:20050665-20051509	26.76
chr2:20335403-20335978	31.87
chr2:20610984-20611818	23.69
chr2:20762067-20762662	37.36
chr2:21185795-21186208	44.07
chr2:25013184-25014349	27.93
chr2:26204498-26205822	11.66
chr2:26743974-26744633	39.71
chr2:47464379-47465690	10.55
chr2:65140176-65140971	39.78
chr2:67549547-67550357	30.67
chr2:74229349-74230523	14.99
chr2:75937571-75938483	12.89
chr2:86054328-86055097	23.46
chr2:97269881-97270467	45.95
chr2:109402649-109403678	6.8
chr2:110969511-110970431	13.04
chr2:121094075-121094684	41.9
chr2:121706802-121707401	32.97
chr2:132285103-132286206	8.41
chr2:150169841-150170414	48.13
chr2:171943192-171943658	29.18
chr2:176950469-176951557	15.12
chr2:177042455-177043589	13.04
chr2:179565600-179566021	55.01
chr2:183580317-183581489	7.08
chr2:198317821-198318975	7.63
chr2:217560938-217562129	16.73
chr2:233309021-233309693	23.36
chr2:238490369-238490914	19.84
chr2:239186257-239187005	40.97
chr2:241082945-241083811	27.21
chr20:328076-329236	4.98
chr20:3696631-3697490	22.56
chr20:5986263-5987418	27.55
chr20:17661510-17662439	39.67
chr20:18257334-18257984	25.03
chr20:22433674-22434655	29.33
chr20:24130481-24131169	16.76
chr20:29524926-29525556	38.66
chr20:31210953-31212244	9.87
chr20:34042335-34043520	8.3
chr20:34051289-34052245	19.84
chr20:36527333-36528173	27.02
chr20:45149535-45150214	29.76
chr20:45988644-45990400	3.62
chr20:48544586-48545555	16.51
chr20:48788165-48789634	5.99
chr20:49934478-49935214	19.29
chr20:52811142-52811804	26.55
chr20:54966689-54967983	9.39
chr20:55125481-55126223	34.51
chr20:56148921-56149609	14.6
chr21:15352327-15352954	38.57
chr21:27080572-27081383	32.15
chr21:36772562-36773438	21.51
chr21:37938758-37939929	5.82
chr21:40757039-40758645	3.83
chr21:44140634-44142009	8.69
chr21:45175220-45176547	11.56
chr21:45337704-45338544	15.8
chr21:46806616-46807326	12.63
chr21:47674249-47675556	5.68
chr22:18469883-18471442	13.92
chr22:19093292-19094357	16.55
chr22:22776861-22777432	36.81
chr22:23939572-23940344	32.21
chr22:28315547-28316535	9.27
chr22:29738576-29739771	10.25
chr22:30752274-30753354	7.7
chr22:36730788-36731783	13.04
chr22:38004348-38005391	8.33
chr22:38259272-38260084	25.44
chr22:39889147-39889745	16.96
chr22:42792501-42793474	12.19
chr22:44731735-44732653	15.93
